2025-06-09 20:15:01,<frozen runpy>,pid=6318,model=Gate_LGBMFeatureExpert+KNNFeatureExpert,phase=fit,seconds=2.06,valid_log_loss=0.789
2025-06-09 20:15:03,<frozen runpy>,pid=6318,model=Gate_LGBMFeatureExpert+RFFeatureExpert,phase=fit,seconds=2.04,valid_log_loss=0.6329
2025-06-09 20:15:05,<frozen runpy>,pid=6318,model=Gate_LGBMFeatureExpert+SVMFeatureExpert,phase=fit,seconds=2.05,valid_log_loss=0.6126
2025-06-09 20:15:07,<frozen runpy>,pid=6318,model=Gate_KNNFeatureExpert+RFFeatureExpert,phase=fit,seconds=2.06,valid_log_loss=0.8029
2025-06-09 20:15:09,<frozen runpy>,pid=6318,model=Gate_KNNFeatureExpert+SVMFeatureExpert,phase=fit,seconds=2.05,valid_log_loss=0.7846
2025-06-09 20:15:11,<frozen runpy>,pid=6318,model=Gate_RFFeatureExpert+SVMFeatureExpert,phase=fit,seconds=2.06,valid_log_loss=0.6313
2025-06-09 20:15:14,<frozen runpy>,pid=6318,model=Gate_BertExpert+RobertaExpert+QuoraDistilExpert,phase=fit,seconds=2.05,valid_log_loss=0.0387
2025-06-09 20:15:16,<frozen runpy>,pid=6318,model=Gate_BertExpert+RobertaExpert+CrossEncExpert,phase=fit,seconds=2.06,valid_log_loss=0.0368
2025-06-09 20:15:18,<frozen runpy>,pid=6318,model=Gate_BertExpert+RobertaExpert+LRFeatureExpert,phase=fit,seconds=2.04,valid_log_loss=0.0388
2025-06-09 20:15:20,<frozen runpy>,pid=6318,model=Gate_BertExpert+RobertaExpert+XGBFeatureExpert,phase=fit,seconds=2.05,valid_log_loss=0.0384
2025-06-09 20:15:22,<frozen runpy>,pid=6318,model=Gate_BertExpert+RobertaExpert+LGBMFeatureExpert,phase=fit,seconds=2.04,valid_log_loss=0.0376
2025-06-09 20:15:24,<frozen runpy>,pid=6318,model=Gate_BertExpert+RobertaExpert+KNNFeatureExpert,phase=fit,seconds=2.07,valid_log_loss=0.7734
2025-06-09 20:15:26,<frozen runpy>,pid=6318,model=Gate_BertExpert+RobertaExpert+RFFeatureExpert,phase=fit,seconds=2.07,valid_log_loss=0.0436
2025-06-09 20:15:28,<frozen runpy>,pid=6318,model=Gate_BertExpert+RobertaExpert+SVMFeatureExpert,phase=fit,seconds=2.06,valid_log_loss=0.0378
2025-06-09 20:15:30,<frozen runpy>,pid=6318,model=Gate_BertExpert+QuoraDistilExpert+CrossEncExpert,phase=fit,seconds=2.04,valid_log_loss=0.1029
2025-06-09 20:15:32,<frozen runpy>,pid=6318,model=Gate_BertExpert+QuoraDistilExpert+LRFeatureExpert,phase=fit,seconds=2.06,valid_log_loss=0.1034
2025-06-09 20:15:34,<frozen runpy>,pid=6318,model=Gate_BertExpert+QuoraDistilExpert+XGBFeatureExpert,phase=fit,seconds=2.26,valid_log_loss=0.1029
2025-06-09 20:15:36,<frozen runpy>,pid=6318,model=Gate_BertExpert+QuoraDistilExpert+LGBMFeatureExpert,phase=fit,seconds=2.05,valid_log_loss=0.1033
2025-06-09 20:15:38,<frozen runpy>,pid=6318,model=Gate_BertExpert+QuoraDistilExpert+KNNFeatureExpert,phase=fit,seconds=2.03,valid_log_loss=0.7747
2025-06-09 20:15:41,<frozen runpy>,pid=6318,model=Gate_BertExpert+QuoraDistilExpert+RFFeatureExpert,phase=fit,seconds=2.06,valid_log_loss=0.1414
